design name,file name,tags,composition: ALA,composition: CYS,composition: ASP,composition: GLU,composition: PHE,composition: GLY,composition: HIS,composition: ILE,composition: LYS,composition: LEU,composition: MET,composition: ASN,composition: PRO,composition: GLN,composition: ARG,composition: SER,composition: THR,composition: VAL,composition: TRP,composition: UNK,composition: TYR,hydrophobic fitness,isoelectric point (pH),mass (da),number of residues,packing density,budeff: total,budeff: steric,budeff: desolvation,budeff: charge,evoef2: total,evoef2: ref total,evoef2: intraR total,evoef2: interS total,evoef2 - interD total,dfire2 - total,rosetta - total,rosetta - fa_atr,rosetta - fa_rep,rosetta - fa_intra_rep,rosetta - fa_elec,rosetta - fa_sol,rosetta - lk_ball_wtd,rosetta - fa_intra_sol_xover4,rosetta - hbond_lr_bb,rosetta - hbond_sr_bb,rosetta - hbond_bb_sc,rosetta - hbond_sc,rosetta - dslf_fa13,rosetta - rama_prepro,rosetta - p_aa_pp,rosetta - fa_dun,rosetta - omega,rosetta - pro_close,rosetta - yhh_planarity,aggrescan3d: total_value,aggrescan3d: avg_value,aggrescan3d: min_value,aggrescan3d: max_value
1N8VA_decoy17_33,1N8VA_decoy17_33.pdb,,0.059405940594059,0.03960396039604,0.059405940594059,0.128712871287129,0,0.04950495049505,0.01980198019802,0.069306930693069,0.138613861386139,0.079207920792079,0.00990099009901,0.079207920792079,0.01980198019802,0.01980198019802,0.059405940594059,0.00990099009901,0.03960396039604,0.03960396039604,0.01980198019802,0,0.059405940594059,-13.7387547348485,7.60000000000001,11948.46878,101,53.610513739546,-1522.79737484748,110.215843551449,-869.620737610812,-763.392480788112,-335.3,-41.17,185.84,-479.97,0,-160.4,1205.87348130977,-597.041469870352,522.067614942115,2.32215938864266,-144.775785109822,483.559689197711,-11.4111286769755,27.4429898842613,0,-69.4764375510883,-2.94716900433482,-3.47005154725073,0,40.1402928644325,4.56449770974535,301.140111879583,166.927058293392,484.27193890971,0,-153.0111,-1.515,-4.0615,0.1691
1N8VA_decoy17_35,1N8VA_decoy17_35.pdb,,0.059405940594059,0.03960396039604,0.059405940594059,0.128712871287129,0,0.04950495049505,0.01980198019802,0.069306930693069,0.138613861386139,0.079207920792079,0.00990099009901,0.079207920792079,0.01980198019802,0.01980198019802,0.059405940594059,0.00990099009901,0.03960396039604,0.03960396039604,0.01980198019802,0,0.059405940594059,-15.0321871054293,7.60000000000001,11948.46878,101,53.8900836320191,-1568.49160190829,86.1219129379071,-883.798792413123,-770.814722433081,-365.34,-41.17,189.29,-513.46,0,-162.6,1076.46098834319,-596.463835829982,542.691576942644,2.5556695949165,-134.767536590426,470.912899894379,-11.8672197767401,26.3040439629011,0,-71.0804861061907,-2.50882814682588,-1.07927829738615,0,43.0571861451764,3.97154702347449,230.408895962136,143.893973102754,427.873210462361,0,-153.9207,-1.524,-3.9947,0
1N8VA_decoy17_3,1N8VA_decoy17_3.pdb,,0.059405940594059,0.03960396039604,0.059405940594059,0.128712871287129,0,0.04950495049505,0.01980198019802,0.069306930693069,0.138613861386139,0.079207920792079,0.00990099009901,0.079207920792079,0.01980198019802,0.01980198019802,0.059405940594059,0.00990099009901,0.03960396039604,0.03960396039604,0.01980198019802,0,0.059405940594059,-10.8676017992424,7.60000000000001,11948.46878,101,53.3142174432497,-1491.80402018459,122.74758549384,-852.024885649824,-762.526720028617,-307.73,-41.17,189.29,-455.84,0,-158.9,769.181744550011,-575.144164372059,465.833035295526,1.88215692151052,-138.660193969083,477.950282614213,-14.5875782892013,28.9052584010863,0,-63.8816716291461,-1.62328835823345,-2.08173221149447,0,28.1065249022883,-2.41992540165476,229.767871261686,115.441603276733,217.13439610784,0,-142.2003,-1.4079,-3.9503,0.5288
1N8VA_decoy41_18,1N8VA_decoy41_18.pdb,,0.059405940594059,0.03960396039604,0.059405940594059,0.128712871287129,0,0.04950495049505,0.01980198019802,0.069306930693069,0.138613861386139,0.079207920792079,0.00990099009901,0.079207920792079,0.01980198019802,0.01980198019802,0.059405940594059,0.00990099009901,0.03960396039604,0.03960396039604,0.01980198019802,0,0.059405940594059,-15.5001578282828,7.60000000000001,11948.46878,101,55.3428912783752,-1484.59470543159,168.306463349146,-898.465277405108,-754.435891375632,-196.13,-41.17,212.53,-367.49,0,-156.3,1560.11355272582,-599.031190188288,743.836478766828,2.38359559165482,-122.807157839222,511.858051706503,-13.1088091605741,32.098314226875,0,-56.9667313648075,-1.28405662498937,-0.935833322363487,0,54.4923126259135,3.46718595954156,296.744210086044,182.98006793671,523.827944325994,0,-86.0736,-0.8522,-3.1516,1.572
1N8VA_decoy41_80,1N8VA_decoy41_80.pdb,,0.059405940594059,0.03960396039604,0.059405940594059,0.128712871287129,0,0.04950495049505,0.01980198019802,0.069306930693069,0.138613861386139,0.079207920792079,0.00990099009901,0.079207920792079,0.01980198019802,0.01980198019802,0.059405940594059,0.00990099009901,0.03960396039604,0.03960396039604,0.01980198019802,0,0.059405940594059,-18.2023555871212,7.60000000000001,11948.46878,101,54.2508960573477,-1329.98073667064,134.69177424738,-884.12213015301,-580.550380765017,-134.41,-41.17,212.73,-305.94,0,-146.5,1784.43099165024,-590.828460711914,1105.89580176474,2.51022850230552,-98.4169056554697,454.707586136057,-12.4174542259276,28.9679331454307,0,-50.3134625852185,-0.134640708608824,-0.205008074970826,0,38.2727258866296,-1.43374243265937,254.764635414291,242.396360932627,408.106224262932,0,-107.8945,-1.0683,-3.0709,1.0749
1N8VA_decoy46_124,1N8VA_decoy46_124.pdb,,0.059405940594059,0.03960396039604,0.059405940594059,0.128712871287129,0,0.04950495049505,0.01980198019802,0.069306930693069,0.138613861386139,0.079207920792079,0.00990099009901,0.079207920792079,0.01980198019802,0.01980198019802,0.059405940594059,0.00990099009901,0.03960396039604,0.03960396039604,0.01980198019802,0,0.059405940594059,-3.37357954545454,7.60000000000001,11948.46878,101,53.1995221027479,-1516.42973967243,106.420532541129,-867.182169583185,-755.668102630367,-257.53,-41.17,216.28,-432.62,0,-143.7,1494.86296386661,-574.776147817619,548.03073972565,2.40903064492433,-143.484100814723,497.766089393926,-13.6168248517174,28.6382133184428,0,-55.7988742483628,-3.19754953630802,-6.56082592909682,0,43.6415892976823,0.647226847799556,350.738164067211,241.293857484699,576.573206284105,0,-87.9058,-0.8704,-3.2026,3.4411
1N8VA_decoy1_10,1N8VA_decoy1_10.pdb,,0.059405940594059,0.03960396039604,0.059405940594059,0.128712871287129,0,0.04950495049505,0.01980198019802,0.069306930693069,0.138613861386139,0.079207920792079,0.00990099009901,0.079207920792079,0.01980198019802,0.01980198019802,0.059405940594059,0.00990099009901,0.03960396039604,0.03960396039604,0.01980198019802,0,0.059405940594059,-20.2256944444444,7.60000000000001,11948.46878,101,53.0442054958184,-1569.92588787991,87.3075364157659,-859.58983967109,-797.643584624588,-435.12,-41.17,180.76,-574.68,0,-165.6,129.368006967353,-559.449738419399,183.027748779159,2.52442936229609,-134.271807111975,445.256097917782,-11.4284105708268,28.4433270971557,-0.984967521168603,-58.577963003573,-4.11147865670119,-2.32886447306024,-0.711589798685707,4.7720077896406,-4.49727445854768,175.390834959309,42.2303946968975,21.5260903790498,0,-165.1521,-1.6352,-3.8548,0.0094
1N8VA_decoy30_188,1N8VA_decoy30_188.pdb,,0.059405940594059,0.03960396039604,0.059405940594059,0.128712871287129,0,0.04950495049505,0.01980198019802,0.069306930693069,0.138613861386139,0.079207920792079,0.00990099009901,0.079207920792079,0.01980198019802,0.01980198019802,0.059405940594059,0.00990099009901,0.03960396039604,0.03960396039604,0.01980198019802,0,0.059405940594059,-6.74483112373737,7.60000000000001,11948.46878,101,53.9498207885305,-1453.97211713012,103.631146195622,-864.506810280954,-693.096453044776,-269.32,-41.17,205.14,-433.28,0,-146.1,1057.73290140711,-575.773713605925,508.409581473575,5.90835147793453,-102.771107889338,471.03969003267,-16.129527450812,29.6952086432986,-1.71509215884938,-54.9183335136767,-0.000658559982467,-2.49426375725653,0,41.5345839992873,2.22791091770504,197.981225623648,190.790076184862,361.389799989967,0,-97.2132,-0.9625,-3.4765,2.0985
1N8VA_decoy29_118,1N8VA_decoy29_118.pdb,,0.059405940594059,0.03960396039604,0.059405940594059,0.128712871287129,0,0.04950495049505,0.01980198019802,0.069306930693069,0.138613861386139,0.079207920792079,0.00990099009901,0.079207920792079,0.01980198019802,0.01980198019802,0.059405940594059,0.00990099009901,0.03960396039604,0.03960396039604,0.01980198019802,0,0.059405940594059,-10.822601010101,7.60000000000001,11948.46878,101,52.5567502986858,-1328.27273625272,126.669465222087,-859.580662256897,-595.361539217903,-189.04,-41.17,230.17,-378.03,0,-147.5,1774.42351345847,-566.104152907255,665.723058257324,4.19216197986099,-82.3461196547045,432.518913536867,-14.5193961941682,32.9189731955174,0,-47.0543533600159,-5.26398833263254,-2.56363985052194,0,68.8572168895226,9.49522107500914,389.116793231,258.195325683075,628.698329909589,0,-122.4255,-1.2121,-4.1195,1.3931
1N8VA_decoy19_174,1N8VA_decoy19_174.pdb,,0.059405940594059,0.03960396039604,0.059405940594059,0.128712871287129,0,0.04950495049505,0.01980198019802,0.069306930693069,0.138613861386139,0.079207920792079,0.00990099009901,0.079207920792079,0.01980198019802,0.01980198019802,0.059405940594059,0.00990099009901,0.03960396039604,0.03960396039604,0.01980198019802,0,0.059405940594059,-11.5475852272727,7.60000000000001,11948.46878,101,53.1469534050179,-1379.91988629368,142.23170829716,-856.327195951776,-665.824398639061,-208.79,-41.17,219.24,-386.84,0,-147.6,1265.64680097322,-571.048572813609,339.565070189665,1.7129031521757,-103.457813152005,463.789685924727,-10.0246332215673,25.4274534424062,-0.793940983470579,-52.9479533315268,-2.01066552006781,-1.97564691751683,0,51.8682302133009,12.2294326719238,245.590019955136,248.40770258431,616.756358779334,0,-140.4451,-1.3905,-3.9461,0.4691
