design name,file name,tags,composition: ALA,composition: CYS,composition: ASP,composition: GLU,composition: PHE,composition: GLY,composition: HIS,composition: ILE,composition: LYS,composition: LEU,composition: MET,composition: ASN,composition: PRO,composition: GLN,composition: ARG,composition: SER,composition: THR,composition: VAL,composition: TRP,composition: UNK,composition: TYR,hydrophobic fitness,isoelectric point (pH),mass (da),number of residues,packing density,budeff: total,budeff: steric,budeff: desolvation,budeff: charge,evoef2: total,evoef2: ref total,evoef2: intraR total,evoef2: interS total,evoef2 - interD total,dfire2 - total,rosetta - total,rosetta - fa_atr,rosetta - fa_rep,rosetta - fa_intra_rep,rosetta - fa_elec,rosetta - fa_sol,rosetta - lk_ball_wtd,rosetta - fa_intra_sol_xover4,rosetta - hbond_lr_bb,rosetta - hbond_sr_bb,rosetta - hbond_bb_sc,rosetta - hbond_sc,rosetta - dslf_fa13,rosetta - rama_prepro,rosetta - p_aa_pp,rosetta - fa_dun,rosetta - omega,rosetta - pro_close,rosetta - yhh_planarity,aggrescan3d: total_value,aggrescan3d: avg_value,aggrescan3d: min_value,aggrescan3d: max_value
2YH5A_decoy1_41,2YH5A_decoy1_41.pdb,,0.090909090909091,0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-45.0146951402913,4.2,13058.48138,121,56.0851528384279,-1518.14344666993,102.731752294582,-1074.55981772141,-546.315381243092,-368.02,-51.55,267.66,-584.11,0,-192.5,992.153344513251,-674.878729701523,818.469997860011,2.52709371480503,-129.444387101572,409.456040624796,-7.50961790565607,22.853245033445,-34.7758903372773,-32.9850143753948,-0.463009479585641,-2.11169819323799,0,17.11482565074,-10.0388047771597,186.071390506299,252.838462900497,144.254080094064,0,-146.3916,-1.2098,-3.3053,0.4022
2YH5A_decoy1_46,2YH5A_decoy1_46.pdb,,0.090909090909091,0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-39.9429749986189,4.2,13058.48138,121,55.207423580786,-1454.38275938284,79.2218479635729,-1046.19575205644,-487.408855289966,-322.49,-51.55,276.01,-546.93,0,-189.6,1745.53462632013,-631.304677501419,535.781285827344,2.3540602547975,-110.791645477195,370.381415430493,-7.76112185841611,23.692750256834,-36.3076927540068,-29.429470433707,-3.16063219341773,-0.74803817230057,0,50.4258241042994,-1.33650036681063,319.772444406865,246.10490269531,987.086362101455,0,-145.3259,-1.201,-3.3597,0
2YH5A_decoy3_39,2YH5A_decoy3_39.pdb,,0.090909090909091,0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-6.7346710780733,4.2,13058.48138,121,55.3275109170306,-1356.50118755051,166.631950480987,-1005.21290518627,-517.920232845236,-124.89,-51.55,296.88,-370.21,0,-159.2,3019.34104169312,-638.893545633693,1117.16595697913,5.4540404837307,-99.4860839195916,439.532497939917,-8.37481739126683,25.886951118604,-22.9868958079526,-33.0739589023866,-0.373288997400062,-3.27552434688536,0,126.198750419606,17.649219303057,444.419673684123,309.93234507468,1308.79036168945,0,-64.1511,-0.5302,-2.5559,1.3989
2YH5A_decoy31_16,2YH5A_decoy31_16.pdb,,0.090909090909091,0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-0.881708417479483,4.2,13058.48138,121,53.8340611353712,-1287.14272175984,199.644883676944,-957.545444134379,-529.242161302409,-47.34,-51.55,313.18,-308.97,0,-153.4,3501.21200286428,-613.303392964231,796.346797287471,4.95031858650632,-78.4558667830796,461.754024784451,-2.67438158602386,25.3846895850551,-21.4250180181245,-31.0711646529838,-2.15303354495284,-3.3485684982827,0,130.804847020934,16.4222884835274,530.9460448112,563.894358528436,1692.36469982437,0,-29.1163,-0.2406,-3.0863,2.6247
2YH5A_decoy8_26,2YH5A_decoy8_26.pdb,,0.090909090909091,0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-18.0154808453696,4.2,13058.48138,121,53.3406113537118,-1320.99770822842,132.134340078353,-976.337654667609,-476.794393639168,-186.81,-51.55,296.71,-431.94,0,-163.3,3175.97237525949,-613.130319731172,697.626444209018,5.36938889658502,-80.2871477143906,407.950761134797,-8.88583047965668,26.8534235653732,-23.2142149039082,-36.866611614405,-2.63969768530013,-2.9950071027482,0,121.415718535409,25.7438998370715,558.2093688941,366.590129281151,1703.45671013757,0,-103.0452,-0.8516,-3.0227,1.6392
2YH5A_decoy10_12,2YH5A_decoy10_12.pdb,,0.090909090909091,0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-8.08610836591759,4.2,13058.48138,121,55.0262008733625,-1420.44304674343,171.75120728746,-1009.52699873839,-582.667255292495,-72.1,-51.55,307.71,-328.26,0,-150,3322.08796949687,-644.449956356197,970.036840974688,4.59916407378535,-118.533527746606,462.983480139536,-10.0318875062752,24.5426431692872,-26.6074847720168,-31.4641130194636,-1.69643918029656,-2.49973088012698,0,140.735257336974,12.6375854285292,447.270194998102,475.18887553379,1588.60170730316,0,-49.7322,-0.411,-3.0363,2.3303
2YH5A_decoy23_16,2YH5A_decoy23_16.pdb,,0.090909090909091,0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-6.6183007900019,4.2,13058.48138,121,54.6572052401747,-1384.2292152228,164.562488604992,-1008.42486253419,-540.366841293609,-122.69,-51.55,323.48,-394.59,0,-156.6,3984.33528900344,-626.302548954183,869.758417118163,5.36575550954976,-90.9435172051897,442.927749361749,-5.96244632237982,28.8108877000686,-19.4170036180651,-35.0396558460479,-3.33105482298734,-2.4009941825856,0,130.879791935983,6.29548682118303,636.073990532631,398.575154829185,2218.26991614637,0,-74.718,-0.6175,-2.842,1.7539
2YH5A_decoy17_45,2YH5A_decoy17_45.pdb,,0.090909090909091,0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-3.55609504576118,4.2,13058.48138,121,52.4868995633188,-1360.43082065633,191.382136792282,-936.799604502575,-615.013352946039,-209.18,-51.55,286.43,-444.06,0,-149.6,3353.5466237843,-626.332793445436,1082.96327247514,2.99781548219414,-131.120528734148,445.986644733255,-2.74066291144553,24.6008781935324,-23.3016126610761,-37.6978730490469,-4.46241186678877,-1.69779242016562,0,115.244533329922,19.3802326001519,398.88010581433,328.311121408629,1731.76033483526,0,-76.5833,-0.6329,-2.8986,1.2269
2YH5A_decoy4_63,2YH5A_decoy4_63.pdb,,0.090909090909091,0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-13.5482625482625,4.2,13058.48138,121,53.9585152838428,-1300.95645340843,178.805253208855,-989.057089331863,-490.704617285417,-165.06,-51.55,314.4,-427.91,0,-166.2,1731.1856492028,-626.450043376759,627.966774773293,1.97735813848487,-100.435224077928,421.664264008115,-5.53150755192094,22.3134181903387,-39.5294602394514,-28.7934534154384,-4.11040207264639,-1.72481823705526,0,111.46170272582,13.2501706629679,248.081545051398,430.795127933241,629.474836690339,0,-79.8632,-0.66,-2.7913,1.5614
2YH5A_decoy4_20,2YH5A_decoy4_20.pdb,,0.090909090909091,0,0.099173553719008,0.024793388429752,0.03305785123967,0.074380165289256,0.008264462809917,0.008264462809917,0.049586776859504,0.107438016528926,0.03305785123967,0.03305785123967,0.049586776859504,0.074380165289256,0.03305785123967,0.090909090909091,0.066115702479339,0.090909090909091,0.016528925619835,0,0.016528925619835,-18.7429700879621,4.2,13058.48138,121,54.792576419214,-1534.12437857116,121.996390565015,-1010.61181850648,-645.508950629695,-240.14,-51.55,288.21,-476.81,0,-170,2342.42330064172,-656.912850409687,867.568999321816,2.54519632945356,-142.529959857043,443.838022648024,-7.69803320517119,26.4127331455691,-41.4317902936599,-33.2433313987066,0,-0.82981012745212,0,99.8342900377557,3.97363169861595,393.540575798928,225.400086365994,1131.18018058728,0,-89.9718,-0.7436,-2.9055,2.0155
